project_index,bldg_proj_type,mat_group,mui,eci,bldg_prim_use_recat
69,New Construction,Gypsum,14.545261261261262,5.441531531531531,Residential: Multifamily (5 or more units)
69,New Construction,Insulation,3.155866666666667,8.664517117117116,Residential: Multifamily (5 or more units)
69,New Construction,Other,0.3376549549549549,0.3173324324324324,Residential: Multifamily (5 or more units)
69,New Construction,Roofing and waterproofing,0.2882900900900901,0.3792387387387387,Residential: Multifamily (5 or more units)
69,New Construction,Steel,128.36504324324324,74.34445495495495,Residential: Multifamily (5 or more units)
69,New Construction,Wood and composites,0.030727027027027,0.0113675675675675,Residential: Multifamily (5 or more units)
7,New Construction,Acoustic ceilings,2.991110320022968,8.508768199783864,Education
7,New Construction,Aluminum,1.2984846944995092,8.443669411564061,Education
7,New Construction,Cladding,6.093958695376435,3.692785320610533,Education
7,New Construction,Coatings,0.4246426676912782,1.4683509845499354,Education
7,New Construction,Concrete,1657.982886674219,294.6647498390201,Education
7,New Construction,Doors and frames,1.3308174514995728,3.443110389699114,Education
7,New Construction,Glazing,5.509244313618423,8.360548664087188,Education
7,New Construction,Gypsum,43.07521761936759,15.199970883528271,Education
7,New Construction,Insulation,6.976062422383948,16.493276930964036,Education
7,New Construction,Masonry,8.149423440002831,0.8973975986614896,Education
7,New Construction,Other,0.0715059803788624,0.2030769842759692,Education
7,New Construction,Other metals,0.4677743541632755,1.9169470444895225,Education
7,New Construction,Roofing and waterproofing,3.075732347708421,10.672791246548222,Education
7,New Construction,Steel,54.34169852636684,83.95311080042119,Education
7,New Construction,Windows and frames,2.216113804799312,22.14751271637932,Education
7,New Construction,Wood and composites,1.166387977118508,0.3079264259592861,Education
70,New Construction,Aluminum,2.620160869565217,17.373717391304346,Healthcare
70,New Construction,Cladding,0.6836586956521739,1.874786956521739,Healthcare
70,New Construction,Concrete,868.335647826087,89.62638478260868,Healthcare
70,New Construction,Doors and frames,0.2206630434782608,0.6090282608695653,Healthcare
70,New Construction,Glazing,4.619395652173914,6.605736956521739,Healthcare
70,New Construction,Gypsum,15.962708695652172,5.505678260869566,Healthcare
70,New Construction,Insulation,1.9465891304347824,11.92489347826087,Healthcare
70,New Construction,Masonry,33.97416739130435,8.014402173913043,Healthcare
70,New Construction,Roofing and waterproofing,0.508704347826087,0.6758326086956522,Healthcare
70,New Construction,Steel,133.87915869565217,95.24698695652174,Healthcare
70,New Construction,Wood and composites,1.152191304347826,0.4564217391304347,Healthcare
71,New Construction,Acoustic ceilings,0.0905062090825007,0.2492158257422403,Residential: Multifamily (5 or more units)
71,New Construction,Adhesives and sealants,0.2920271940907771,0.2763938521170518,Residential: Multifamily (5 or more units)
71,New Construction,Aluminum,0.286649548756282,2.455968683513845,Residential: Multifamily (5 or more units)
71,New Construction,Cladding,12.784487152652725,6.140978022993554,Residential: Multifamily (5 or more units)
71,New Construction,Coatings,0.5621261909132705,1.3649880448423597,Residential: Multifamily (5 or more units)
71,New Construction,Concrete,1231.0578146061127,176.07938963994826,Residential: Multifamily (5 or more units)
71,New Construction,Doors and frames,0.5567365007814041,1.2656534848586036,Residential: Multifamily (5 or more units)
71,New Construction,Flooring and tile,2.420818258176,3.77639994674304,Residential: Multifamily (5 or more units)
71,New Construction,Glazing,1.391944147655389,1.8652051578582216,Residential: Multifamily (5 or more units)
71,New Construction,Gypsum,36.21814368249586,7.826639942947363,Residential: Multifamily (5 or more units)
71,New Construction,Insulation,2.115309562990535,5.020057235848253,Residential: Multifamily (5 or more units)
71,New Construction,Other,0.3511759492855738,0.9973396959710296,Residential: Multifamily (5 or more units)
71,New Construction,Other metals,0.0017075193658702,0.0088447787883811,Residential: Multifamily (5 or more units)
71,New Construction,Roofing and waterproofing,0.880151163654654,0.554495233102432,Residential: Multifamily (5 or more units)
71,New Construction,Steel,37.69296504955925,74.17533079849247,Residential: Multifamily (5 or more units)
71,New Construction,Windows and frames,0.245218938624,2.67077146254336,Residential: Multifamily (5 or more units)
72,New Construction,Aluminum,0.1195758620689655,0.7856068965517242,Residential: Multifamily (5 or more units)
72,New Construction,Applied fireproofing,0.166451724137931,0.9171551724137932,Residential: Multifamily (5 or more units)
72,New Construction,Coatings,0.0512413793103448,0.254151724137931,Residential: Multifamily (5 or more units)
72,New Construction,Concrete,627.148272413793,74.55746896551724,Residential: Multifamily (5 or more units)
72,New Construction,Doors and frames,0.0031241379310344,0.0076103448275862,Residential: Multifamily (5 or more units)
72,New Construction,Glazing,1.5256275862068964,2.9170758620689656,Residential: Multifamily (5 or more units)
72,New Construction,Gypsum,87.96136896551725,28.072175862068963,Residential: Multifamily (5 or more units)
72,New Construction,Insulation,2.8185,7.164044827586207,Residential: Multifamily (5 or more units)
72,New Construction,Other,0.0013862068965517,0.0025793103448275,Residential: Multifamily (5 or more units)
72,New Construction,Roofing and waterproofing,2.2939517241379312,1.4983137931034485,Residential: Multifamily (5 or more units)
72,New Construction,Steel,71.06033793103448,81.88643103448277,Residential: Multifamily (5 or more units)
72,New Construction,Windows and frames,0.186603448275862,0.6507689655172414,Residential: Multifamily (5 or more units)
72,New Construction,Wood and composites,86.36438275862068,34.72626206896552,Residential: Multifamily (5 or more units)
73,New Construction,Cladding,0.0352273809523809,0.1564047619047619,Education
73,New Construction,Concrete,1788.1588130952382,404.0425773809524,Education
73,New Construction,Glazing,3.049007142857143,4.360080952380953,Education
73,New Construction,Gypsum,3.276652380952381,1.0676440476190476,Education
73,New Construction,Insulation,2.4546761904761905,12.30915,Education
73,New Construction,Masonry,4.153422619047619,1.0011630952380952,Education
73,New Construction,Other,1.9833642857142852,1.801482142857143,Education
73,New Construction,Roofing and waterproofing,0.6535,1.9336273809523807,Education
73,New Construction,Steel,4.033322619047619,8.198005952380953,Education
73,New Construction,Windows and frames,1.9263142857142856,12.85022619047619,Education
74,New Construction,Cladding,0.1557937777777777,0.5366293333333333,Office
74,New Construction,Concrete,1263.843342,183.973022,Office
74,New Construction,Flooring and tile,0.6697542222222221,0.5023155555555556,Office
74,New Construction,Insulation,0.1284931111111111,0.1072902222222222,Office
74,New Construction,Masonry,9.429678,1.0852066666666669,Office
74,New Construction,Steel,49.28351844444445,47.52331911111111,Office
75,New Construction,Aluminum,15.715352941176471,103.24986274509804,Office
75,New Construction,Concrete,832.6652156862745,95.6450588235294,Office
75,New Construction,Glazing,2.284676470588235,5.70379411764706,Office
75,New Construction,Gypsum,5.001519607843138,1.6448823529411765,Office
75,New Construction,Insulation,4.636019607843137,1.1251176470588236,Office
75,New Construction,Roofing and waterproofing,1.556529411764706,3.766803921568628,Office
75,New Construction,Steel,90.99285294117648,124.33876470588234,Office
75,New Construction,Wood and composites,15.635372549019609,13.259264705882352,Office
76,New Construction,Aluminum,6.920587387387388,45.476866666666666,Warehouse and Storage
76,New Construction,Cladding,8.398338738738738,24.33553513513513,Warehouse and Storage
76,New Construction,Concrete,2104.309300900901,191.8214936936937,Warehouse and Storage
76,New Construction,Doors and frames,2.3591891891891894,6.275106306306306,Warehouse and Storage
76,New Construction,Glazing,1.9933225225225224,3.8637423423423423,Warehouse and Storage
76,New Construction,Gypsum,0.0030684684684684,0.001009009009009,Warehouse and Storage
76,New Construction,Insulation,0.0001171171171171,0.0001657657657657,Warehouse and Storage
76,New Construction,Steel,33.53731531531532,26.874873873873877,Warehouse and Storage
76,New Construction,Windows and frames,0.0224972972972972,0.2261009009009008,Warehouse and Storage
77,New Construction,Aluminum,25.27715862068965,167.5334264367816,Warehouse and Storage
77,New Construction,Cladding,7.463545977011494,22.26614252873563,Warehouse and Storage
77,New Construction,Concrete,753.8715781609195,71.78390000000002,Warehouse and Storage
77,New Construction,Doors and frames,1.3037770114942528,0.5700068965517241,Warehouse and Storage
77,New Construction,Glazing,1.151587356321839,2.5900597701149426,Warehouse and Storage
77,New Construction,Gypsum,0.8088701149425287,0.2513459770114942,Warehouse and Storage
77,New Construction,Steel,53.28440689655172,49.2116724137931,Warehouse and Storage
78,New Construction,Aluminum,4.664253846153846,35.31319798816568,Laboratory
78,New Construction,Concrete,1287.78044556213,129.58287349112425,Laboratory
78,New Construction,Glazing,7.179744852071005,10.267035147928992,Laboratory
78,New Construction,Gypsum,1.4669532544378698,0.5798010650887574,Laboratory
78,New Construction,Insulation,0.2804350295857988,0.5664788165680473,Laboratory
78,New Construction,Masonry,1.610390769230769,0.3510652071005917,Laboratory
78,New Construction,Steel,124.85686177514792,168.9521300591716,Laboratory
79,New Construction,Cladding,0.5761546511627907,1.5776232558139536,Office
79,New Construction,Concrete,1074.3464145348837,147.5670453488372,Office
79,New Construction,Doors and frames,0.3158499999999999,0.5574308139534884,Office
79,New Construction,Glazing,0.2880813953488372,1.0801651162790695,Office
79,New Construction,Gypsum,7.329960465116279,2.4698052325581394,Office
79,New Construction,Insulation,3.673531395348837,7.621138953488372,Office
79,New Construction,Masonry,3.057429069767442,0.7254186046511628,Office
79,New Construction,Roofing and waterproofing,0.4121,1.432166860465116,Office
79,New Construction,Steel,63.46093720930232,63.81554651162791,Office
79,New Construction,Synthetic composites,1.6046523255813954,1.2089889534883722,Office
79,New Construction,Windows and frames,7.469890697674419,36.64166337209303,Office
79,New Construction,Wood and composites,69.44284476744187,21.972602906976743,Office
8,New Construction,Air and vapor barriers,0.883561038961039,2.7478727272727275,Residential: Multifamily (5 or more units)
8,New Construction,Concrete,446.0265038961039,91.83003116883116,Residential: Multifamily (5 or more units)
8,New Construction,Doors and frames,9.84147792207792,18.167496103896102,Residential: Multifamily (5 or more units)
8,New Construction,Flooring and tile,1.6187402597402598,6.978753246753247,Residential: Multifamily (5 or more units)
8,New Construction,Glazing,1.9983064935064936,2.5623324675324675,Residential: Multifamily (5 or more units)
8,New Construction,Gypsum,106.9501974025974,35.265335064935066,Residential: Multifamily (5 or more units)
8,New Construction,Insulation,33.71431168831169,57.365659740259744,Residential: Multifamily (5 or more units)
8,New Construction,Masonry,331.2995896103896,57.30343896103896,Residential: Multifamily (5 or more units)
8,New Construction,Roofing and waterproofing,7.037784415584415,24.49148831168831,Residential: Multifamily (5 or more units)
8,New Construction,Steel,103.66812467532466,277.90395324675325,Residential: Multifamily (5 or more units)
8,New Construction,Windows and frames,0.3664103896103896,2.0427012987012985,Residential: Multifamily (5 or more units)
8,New Construction,Wood and composites,205.82936883116884,43.6736,Residential: Multifamily (5 or more units)
80,New Construction,Cladding,1.4728795180722891,5.57955421686747,Other
80,New Construction,Coatings,0.0472289156626506,0.091144578313253,Other
80,New Construction,Concrete,2080.326144578313,262.0783493975904,Other
80,New Construction,Doors and frames,1.107204819277109,10.868277108433734,Other
80,New Construction,Gypsum,13.902361445783132,4.496650602409638,Other
80,New Construction,Insulation,0.0762289156626506,3.2907831325301204,Other
80,New Construction,Masonry,143.37251807228915,58.67555421686748,Other
